ID	PRIMER	ERROR
ERR346600.3779	IgH-fw17	0.0
ERR346600.3778	IgH-fw17	0.0
ERR346600.3777	IgH-fw11	0.050000000000000044
ERR346600.3782	IgH-fw10	0.0
ERR346600.3781	IgH-fw12	0.0
ERR346600.3784	IgH-fw4	0.0
ERR346600.3780	IgH-fw2	0.0
ERR346600.3786	IgH-fw4	0.0
ERR346600.3787	IgH-fw1	0.050000000000000044
ERR346600.3783	IgH-fw10	0.0
ERR346600.3785	IgH-fw5	0.0
ERR346600.3793	IgH-fw9	0.0
ERR346600.3791	IgH-fw11	0.0
ERR346600.3789	IgH-fw12	0.0
ERR346600.3790	IgH-fw8	0.0
ERR346600.3792	IgH-fw3	0.0
ERR346600.3795	IgH-fw12	0.0
ERR346600.3802	IgH-fw2	0.0
ERR346600.3796	IgH-fw4	0.0
ERR346600.3797	IgH-fw11	0.0
ERR346600.3794	IgH-fw1	0.0
ERR346600.3798	IgH-fw3	0.0
ERR346600.3799	IgH-fw9	0.7
ERR346600.3803	IgH-fw3	0.0
ERR346600.3804	IgH-fw12	0.0
ERR346600.3807	IgH-fw9	0.0
ERR346600.3800	IgH-fw2	0.0
ERR346600.3806	IgH-fw2	0.0
ERR346600.3811	IgH-fw2	0.0
ERR346600.3814	IgH-fw6	0.0
ERR346600.3801	IgH-fw6	0.0
ERR346600.3805	IgH-fw2	0.0
ERR346600.3809	IgH-fw12	0.0
ERR346600.3808	IgH-fw4	0.0
ERR346600.3813	IgH-fw5	0.0
ERR346600.3812	IgH-fw9	0.0
ERR346600.3816	IgH-fw3	0.0
ERR346600.3819	IgH-fw3	0.0
ERR346600.3820	IgH-fw5	0.0
ERR346600.3817	IgH-fw10	0.09999999999999998
ERR346600.3815	IgH-fw4	0.0
ERR346600.3821	IgH-fw9	0.0
ERR346600.3829	IgH-fw6	0.0
ERR346600.3831	IgH-fw5	0.0
ERR346600.3818	IgH-fw5	0.0
ERR346600.3825	IgH-fw1	0.0
ERR346600.3823	IgH-fw6	0.0
ERR346600.3830	IgH-fw4	0.0
ERR346600.3827	IgH-fw6	0.0
ERR346600.3833	IgH-fw2	0.0
ERR346600.3832	IgH-fw6	0.0
ERR346600.3834	IgH-fw2	0.0
ERR346600.3824	IgH-fw5	0.0
ERR346600.3837	IgH-fw1	0.0
ERR346600.3836	IgH-fw4	0.0
ERR346600.3838	IgH-fw2	0.0
ERR346600.3835	IgH-fw10	0.0
ERR346600.3828	IgH-fw9	0.0
ERR346600.3842	IgH-fw12	0.0
ERR346600.3822	IgH-fw11	0.15000000000000002
ERR346600.3839	IgH-fw10	0.0
ERR346600.3848	IgH-fw3	0.0
ERR346600.3845	IgH-fw17	0.0
ERR346600.3841	IgH-fw1	0.0
ERR346600.3840	IgH-fw9	0.0
ERR346600.3847	IgH-fw9	0.35
ERR346600.3843	IgH-fw6	0.0
ERR346600.3854	IgH-fw17	0.0
ERR346600.3850	IgH-fw6	0.0
ERR346600.3844	IgH-fw9	0.0
ERR346600.3853	IgH-fw5	0.0
ERR346600.3852	IgH-fw3	0.0
ERR346600.3846	IgH-fw5	0.0
ERR346600.3851	IgH-fw2	0.6
ERR346600.3849	IgH-fw2	0.0
ERR346600.3855	IgH-fw4	0.0
ERR346600.3859	IgH-fw5	0.0
ERR346600.3860	IgH-fw4	0.0
ERR346600.3861	IgH-fw3	0.0
ERR346600.3858	IgH-fw9	0.0
ERR346600.3856	IgH-fw5	0.0
ERR346600.3857	IgH-fw6	0.0
ERR346600.3865	IgH-fw9	0.0
ERR346600.3863	IgH-fw5	0.0
ERR346600.3867	IgH-fw10	0.0
ERR346600.3862	IgH-fw8	0.050000000000000044
ERR346600.3870	IgH-fw12	0.0
ERR346600.3871	IgH-fw10	0.0
ERR346600.3864	IgH-fw3	0.0
ERR346600.3866	IgH-fw5	0.0
ERR346600.3872	IgH-fw6	0.0
ERR346600.3875	IgH-fw9	0.0
ERR346600.3878	IgH-fw11	0.0
ERR346600.3873	IgH-fw11	0.0
ERR346600.3876	IgH-fw2	0.0
ERR346600.3879	IgH-fw15	0.0
ERR346600.3884	IgH-fw5	0.0
ERR346600.3885	IgH-fw6	0.0
ERR346600.3880	IgH-fw4	0.0
ERR346600.3868	IgH-fw5	0.0
ERR346600.3881	IgH-fw4	0.0
ERR346600.3869	IgH-fw9	0.0
ERR346600.3877	IgH-fw11	0.0
ERR346600.3883	IgH-fw10	0.0
ERR346600.3882	IgH-fw4	0.0
ERR346600.3887	IgH-fw9	0.0
ERR346600.3891	IgH-fw6	0.0
ERR346600.3890	IgH-fw11	0.0
ERR346600.3886	IgH-fw5	0.0
ERR346600.3889	IgH-fw2	0.0
ERR346600.3892	IgH-fw11	0.0
ERR346600.3894	IgH-fw9	0.0
ERR346600.3888	IgH-fw9	0.0
ERR346600.3895	IgH-fw10	0.0
ERR346600.3893	IgH-fw4	0.0
ERR346600.3897	IgH-fw1	0.0
ERR346600.3898	IgH-fw6	0.0
ERR346600.3899	IgH-fw3	0.0
ERR346600.3904	IgH-fw3	0.0
ERR346600.3901	IgH-fw1	0.050000000000000044
ERR346600.3902	IgH-fw2	0.0
ERR346600.3900	IgH-fw9	0.0
ERR346600.3903	IgH-fw5	0.0
ERR346600.3896	IgH-fw9	0.0
ERR346600.3905	IgH-fw9	0.0
ERR346600.3907	IgH-fw2	0.0
ERR346600.3910	IgH-fw2	0.0
ERR346600.3913	IgH-fw3	0.050000000000000044
ERR346600.3906	IgH-fw1	0.0
ERR346600.3916	IgH-fw9	0.0
ERR346600.3911	IgH-fw3	0.0
ERR346600.3915	IgH-fw17	0.0
ERR346600.3919	IgH-fw2	0.0
ERR346600.3909	IgH-fw2	0.0
ERR346600.3912	IgH-fw11	0.0
ERR346600.3918	IgH-fw9	0.0
ERR346600.3917	IgH-fw5	0.0
ERR346600.3908	IgH-fw1	0.0
ERR346600.3923	IgH-fw3	0.0
ERR346600.3927	IgH-fw9	0.0
ERR346600.3922	IgH-fw6	0.0
ERR346600.3921	IgH-fw5	0.0
ERR346600.3924	IgH-fw5	0.0
ERR346600.3926	IgH-fw5	0.050000000000000044
ERR346600.3925	IgH-fw10	0.0
ERR346600.3928	IgH-fw12	0.0
ERR346600.3914	IgH-fw1	0.0
ERR346600.3930	IgH-fw17	0.0
ERR346600.3932	IgH-fw3	0.0
ERR346600.3920	IgH-fw9	0.0
ERR346600.3933	IgH-fw4	0.0
ERR346600.3931	IgH-fw17	0.0
ERR346600.3934	IgH-fw2	0.0
ERR346600.3929	IgH-fw17	0.0
ERR346600.3938	IgH-fw5	0.0
ERR346600.3939	IgH-fw10	0.0
ERR346600.3936	IgH-fw9	0.0
ERR346600.3935	IgH-fw2	0.0
ERR346600.3940	IgH-fw8	0.0
ERR346600.3937	IgH-fw17	0.0
ERR346600.3943	IgH-fw5	0.050000000000000044
ERR346600.3941	IgH-fw1	0.0
ERR346600.3944	IgH-fw2	0.0
ERR346600.3947	IgH-fw17	0.0
ERR346600.3945	IgH-fw2	0.0
ERR346600.3950	IgH-fw2	0.0
ERR346600.3949	IgH-fw8	0.0
ERR346600.3952	IgH-fw4	0.0
ERR346600.3948	IgH-fw2	0.0
ERR346600.3951	IgH-fw5	0.0
ERR346600.3946	IgH-fw10	0.0
ERR346600.3942	IgH-fw5	0.0
ERR346600.3953	IgH-fw11	0.0
ERR346600.3955	IgH-fw4	0.0
ERR346600.3954	IgH-fw6	0.0
ERR346600.3956	IgH-fw3	0.0
ERR346600.3957	IgH-fw1	0.0
ERR346600.3959	IgH-fw5	0.0
ERR346600.3960	IgH-fw12	0.0
ERR346600.3966	IgH-fw16	0.0
ERR346600.3958	IgH-fw6	0.0
ERR346600.3962	IgH-fw2	0.0
ERR346600.3963	IgH-fw3	0.0
ERR346600.3961	IgH-fw2	0.0
ERR346600.3964	IgH-fw5	0.0
ERR346600.3965	IgH-fw12	0.0
ERR346600.3968	IgH-fw9	0.0
ERR346600.3970	IgH-fw1	0.0
ERR346600.3971	IgH-fw6	0.0
ERR346600.3973	IgH-fw6	0.0
ERR346600.3976	IgH-fw9	0.0
ERR346600.3975	IgH-fw9	0.0
ERR346600.3967	IgH-fw3	0.0
ERR346600.3969	IgH-fw3	0.0
ERR346600.3972	IgH-fw4	0.050000000000000044
ERR346600.3977	IgH-fw4	0.0
ERR346600.3979	IgH-fw11	0.0
ERR346600.3980	IgH-fw9	0.0
ERR346600.3982	IgH-fw3	0.0
ERR346600.3974	IgH-fw1	0.0
ERR346600.3984	IgH-fw17	0.0
ERR346600.3978	IgH-fw5	0.0
ERR346600.3988	IgH-fw2	0.0
ERR346600.3987	IgH-fw2	0.0
ERR346600.3981	IgH-fw6	0.0
ERR346600.3986	IgH-fw4	0.0
ERR346600.3989	IgH-fw1	0.050000000000000044
ERR346600.3983	IgH-fw10	0.0
ERR346600.3985	IgH-fw10	0.0
ERR346600.3992	IgH-fw3	0.0
ERR346600.3990	IgH-fw5	0.0
ERR346600.3993	IgH-fw4	0.0
ERR346600.3991	IgH-fw5	0.0
ERR346600.3996	IgH-fw10	0.0
ERR346600.4000	IgH-fw4	0.0
ERR346600.3995	IgH-fw6	0.0
ERR346600.4005	IgH-fw6	0.0
ERR346600.3994	IgH-fw2	0.0
ERR346600.4002	IgH-fw9	0.0
ERR346600.3998	IgH-fw1	0.0
ERR346600.3997	IgH-fw17	0.0
ERR346600.4001	IgH-fw5	0.0
ERR346600.4006	IgH-fw15	0.0
ERR346600.4008	IgH-fw6	0.0
ERR346600.4003	IgH-fw6	0.0
ERR346600.4009	IgH-fw9	0.0
ERR346600.4007	IgH-fw2	0.0
ERR346600.4004	IgH-fw4	0.0
ERR346600.4011	IgH-fw6	0.0
ERR346600.4012	IgH-fw9	0.0
ERR346600.4010	IgH-fw6	0.6
ERR346600.4013	IgH-fw5	0.0
ERR346600.4015	IgH-fw17	0.0
ERR346600.4017	IgH-fw5	0.0
ERR346600.4022	IgH-fw5	0.0
ERR346600.4018	IgH-fw2	0.050000000000000044
ERR346600.4014	IgH-fw6	0.0
ERR346600.4021	IgH-fw17	0.0
ERR346600.4019	IgH-fw9	0.0
ERR346600.4025	IgH-fw9	0.0
ERR346600.4026	IgH-fw4	0.0
ERR346600.4016	IgH-fw4	0.0
ERR346600.4024	IgH-fw9	0.0
ERR346600.4023	IgH-fw6	0.0
ERR346600.4031	IgH-fw3	0.0
ERR346600.4020	IgH-fw5	0.0
ERR346600.4033	IgH-fw11	0.0
ERR346600.4034	IgH-fw4	0.0
ERR346600.4027	IgH-fw3	0.0
ERR346600.4028	IgH-fw5	0.0
ERR346600.4030	IgH-fw2	0.0
ERR346600.4029	IgH-fw2	0.0
ERR346600.4032	IgH-fw3	0.0
ERR346600.4037	IgH-fw1	0.0
ERR346600.4038	IgH-fw9	0.0
ERR346600.4040	IgH-fw6	0.0
ERR346600.4036	IgH-fw3	0.0
ERR346600.4035	IgH-fw17	0.0
ERR346600.4042	IgH-fw5	0.0
ERR346600.4039	IgH-fw11	0.0
ERR346600.4047	IgH-fw9	0.0
ERR346600.4046	IgH-fw17	0.0
ERR346600.4045	IgH-fw10	0.0
ERR346600.4050	IgH-fw2	0.7
ERR346600.4052	IgH-fw9	0.0
ERR346600.4044	IgH-fw3	0.0
ERR346600.4048	IgH-fw1	0.0
ERR346600.4041	IgH-fw5	0.0
ERR346600.4049	IgH-fw2	0.0
ERR346600.4051	IgH-fw5	0.0
ERR346600.4053	IgH-fw2	0.0
ERR346600.4058	IgH-fw3	0.0
ERR346600.4062	IgH-fw9	0.0
ERR346600.4064	IgH-fw3	0.0
ERR346600.4054	IgH-fw10	0.050000000000000044
ERR346600.4061	IgH-fw1	0.0
ERR346600.4055	IgH-fw9	0.0
ERR346600.4060	IgH-fw9	0.0
ERR346600.4065	IgH-fw3	0.050000000000000044
ERR346600.4056	IgH-fw12	0.0
ERR346600.4072	IgH-fw10	0.0
ERR346600.4066	IgH-fw9	0.0
ERR346600.4063	IgH-fw10	0.0
ERR346600.4067	IgH-fw4	0.0
ERR346600.4068	IgH-fw6	0.0
ERR346600.4070	IgH-fw17	0.0
ERR346600.4075	IgH-fw6	0.0
ERR346600.4073	IgH-fw1	0.0
ERR346600.4069	IgH-fw4	0.0
ERR346600.4071	IgH-fw1	0.0
ERR346600.4077	IgH-fw2	0.0
ERR346600.4076	IgH-fw9	0.0
ERR346600.4078	IgH-fw10	0.0
ERR346600.4079	IgH-fw3	0.0
ERR346600.4074	IgH-fw5	0.0
ERR346600.4083	IgH-fw3	0.0
ERR346600.4080	IgH-fw2	0.0
ERR346600.4084	IgH-fw17	0.0
ERR346600.4082	IgH-fw4	0.0
ERR346600.4086	IgH-fw12	0.0
ERR346600.4085	IgH-fw9	0.0
ERR346600.4088	IgH-fw5	0.0
ERR346600.4090	IgH-fw9	0.0
ERR346600.4092	IgH-fw2	0.0
ERR346600.4081	IgH-fw6	0.0
ERR346600.4087	IgH-fw5	0.0
ERR346600.4089	IgH-fw2	0.0
ERR346600.4091	IgH-fw10	0.0
ERR346600.4095	IgH-fw10	0.0
ERR346600.4096	IgH-fw3	0.0
ERR346600.4094	IgH-fw12	0.0
ERR346600.4093	IgH-fw12	0.0
ERR346600.4102	IgH-fw15	0.0
ERR346600.4099	IgH-fw1	0.0
ERR346600.4097	IgH-fw12	0.0
ERR346600.4098	IgH-fw11	0.0
ERR346600.4100	IgH-fw9	0.0
ERR346600.4103	IgH-fw9	0.0
ERR346600.4104	IgH-fw12	0.0
ERR346600.4101	IgH-fw3	0.0
ERR346600.4106	IgH-fw5	0.0
ERR346600.4110	IgH-fw17	0.0
ERR346600.4105	IgH-fw10	0.0
ERR346600.4109	IgH-fw5	0.0
ERR346600.4107	IgH-fw5	0.0
ERR346600.4108	IgH-fw8	0.0
ERR346600.4112	IgH-fw11	0.0
ERR346600.4113	IgH-fw17	0.0
ERR346600.4114	IgH-fw6	0.0
ERR346600.4118	IgH-fw7	0.0
ERR346600.4117	IgH-fw5	0.0
ERR346600.4115	IgH-fw6	0.0
ERR346600.4119	IgH-fw2	0.0
ERR346600.4121	IgH-fw5	0.0
ERR346600.4111	IgH-fw7	0.0
ERR346600.4120	IgH-fw5	0.0
ERR346600.4123	IgH-fw10	0.0
ERR346600.4116	IgH-fw3	0.0
ERR346600.4125	IgH-fw3	0.0
ERR346600.4126	IgH-fw17	0.0
ERR346600.4124	IgH-fw10	0.0
ERR346600.4128	IgH-fw5	0.0
ERR346600.4129	IgH-fw2	0.0
ERR346600.4122	IgH-fw6	0.0
ERR346600.4131	IgH-fw5	0.0
ERR346600.4127	IgH-fw3	0.0
ERR346600.4132	IgH-fw9	0.19999999999999996
ERR346600.4130	IgH-fw1	0.0
ERR346600.4135	IgH-fw6	0.0
ERR346600.4136	IgH-fw4	0.0
ERR346600.4133	IgH-fw1	0.0
ERR346600.4137	IgH-fw8	0.0
ERR346600.4139	IgH-fw9	0.0
ERR346600.4144	IgH-fw15	0.0
ERR346600.4138	IgH-fw17	0.0
ERR346600.4143	IgH-fw2	0.0
ERR346600.4140	IgH-fw2	0.0
ERR346600.4145	IgH-fw3	0.0
ERR346600.4134	IgH-fw12	0.0
ERR346600.4141	IgH-fw9	0.0
ERR346600.4147	IgH-fw3	0.0
ERR346600.4146	IgH-fw3	0.050000000000000044
ERR346600.4142	IgH-fw9	0.0
ERR346600.4148	IgH-fw10	0.0
ERR346600.4151	IgH-fw5	0.0
ERR346600.4152	IgH-fw3	0.0
ERR346600.4154	IgH-fw3	0.0
ERR346600.4155	IgH-fw9	0.0
ERR346600.4158	IgH-fw2	0.0
ERR346600.4149	IgH-fw17	0.0
ERR346600.4153	IgH-fw9	0.0
ERR346600.4157	IgH-fw3	0.0
ERR346600.4156	IgH-fw9	0.0
ERR346600.4159	IgH-fw3	0.0
ERR346600.4161	IgH-fw10	0.0
ERR346600.4150	IgH-fw2	0.0
ERR346600.4164	IgH-fw7	0.0
ERR346600.4166	IgH-fw2	0.0
ERR346600.4162	IgH-fw9	0.09999999999999998
ERR346600.4165	IgH-fw5	0.0
ERR346600.4167	IgH-fw9	0.0
ERR346600.4173	IgH-fw4	0.0
ERR346600.4160	IgH-fw5	0.0
ERR346600.4170	IgH-fw9	0.0
ERR346600.4163	IgH-fw2	0.0
ERR346600.4171	IgH-fw17	0.0
ERR346600.4169	IgH-fw5	0.0
ERR346600.4177	IgH-fw9	0.0
ERR346600.4176	IgH-fw3	0.0
ERR346600.4168	IgH-fw1	0.0
ERR346600.4172	IgH-fw4	0.0
ERR346600.4179	IgH-fw4	0.0
ERR346600.4174	IgH-fw5	0.0
ERR346600.4180	IgH-fw10	0.0
ERR346600.4182	IgH-fw3	0.0
ERR346600.4178	IgH-fw6	0.0
ERR346600.4181	IgH-fw2	0.0
ERR346600.4188	IgH-fw3	0.0
ERR346600.4186	IgH-fw6	0.0
ERR346600.4184	IgH-fw6	0.0
ERR346600.4175	IgH-fw4	0.0
ERR346600.4190	IgH-fw17	0.0
ERR346600.4189	IgH-fw12	0.0
ERR346600.4187	IgH-fw3	0.0
ERR346600.4193	IgH-fw5	0.0
ERR346600.4191	IgH-fw1	0.0
ERR346600.4192	IgH-fw10	0.0
ERR346600.4185	IgH-fw1	0.0
ERR346600.4195	IgH-fw9	0.0
ERR346600.4194	IgH-fw4	0.0
ERR346600.4196	IgH-fw4	0.0
ERR346600.4198	IgH-fw9	0.0
ERR346600.4197	IgH-fw5	0.0
ERR346600.4183	IgH-fw12	0.0
ERR346600.4199	IgH-fw5	0.0
ERR346600.4200	IgH-fw4	0.0
ERR346600.4203	IgH-fw7	0.0
ERR346600.4204	IgH-fw9	0.0
ERR346600.4206	IgH-fw17	0.0
ERR346600.4202	IgH-fw10	0.0
ERR346600.4201	IgH-fw4	0.0
ERR346600.4205	IgH-fw2	0.0
ERR346600.4211	IgH-fw4	0.0
ERR346600.4209	IgH-fw11	0.0
ERR346600.4207	IgH-fw2	0.0
ERR346600.4210	IgH-fw4	0.0
ERR346600.4214	IgH-fw9	0.0
ERR346600.4208	IgH-fw3	0.30000000000000004
ERR346600.4212	IgH-fw3	0.0
ERR346600.4219	IgH-fw12	0.0
ERR346600.4213	IgH-fw12	0.0
ERR346600.4223	IgH-fw9	0.0
ERR346600.4221	IgH-fw9	0.0
ERR346600.4217	IgH-fw10	0.0
ERR346600.4216	IgH-fw2	0.0
ERR346600.4215	IgH-fw5	0.0
ERR346600.4220	IgH-fw2	0.0
ERR346600.4222	IgH-fw9	0.0
ERR346600.4218	IgH-fw17	0.0
ERR346600.4226	IgH-fw4	0.0
ERR346600.4229	IgH-fw2	0.0
ERR346600.4227	IgH-fw17	0.0
ERR346600.4228	IgH-fw10	0.0
ERR346600.4230	IgH-fw5	0.0
ERR346600.4234	IgH-fw9	0.0
ERR346600.4224	IgH-fw9	0.0
ERR346600.4233	IgH-fw2	0.0
ERR346600.4235	IgH-fw4	0.0
ERR346600.4231	IgH-fw11	0.0
ERR346600.4238	IgH-fw5	0.0
ERR346600.4239	IgH-fw5	0.0
ERR346600.4232	IgH-fw4	0.0
ERR346600.4241	IgH-fw6	0.0
ERR346600.4244	IgH-fw6	0.0
ERR346600.4245	IgH-fw9	0.0
ERR346600.4240	IgH-fw3	0.0
ERR346600.4236	IgH-fw17	0.0
ERR346600.4237	IgH-fw3	0.0
ERR346600.4243	IgH-fw4	0.0
ERR346600.4249	IgH-fw6	0.0
ERR346600.4247	IgH-fw4	0.0
ERR346600.4246	IgH-fw5	0.0
ERR346600.4250	IgH-fw10	0.0
ERR346600.4248	IgH-fw10	0.0
ERR346600.4251	IgH-fw9	0.0
ERR346600.4254	IgH-fw9	0.0
ERR346600.4252	IgH-fw9	0.0
ERR346600.4242	IgH-fw2	0.0
ERR346600.4259	IgH-fw15	0.0
ERR346600.4256	IgH-fw7	0.0
ERR346600.4257	IgH-fw15	0.0
ERR346600.4262	IgH-fw1	0.0
ERR346600.4260	IgH-fw2	0.0
ERR346600.4261	IgH-fw4	0.0
ERR346600.4255	IgH-fw2	0.0
ERR346600.4253	IgH-fw4	0.0
ERR346600.4258	IgH-fw11	0.0
ERR346600.4263	IgH-fw10	0.0
ERR346600.4264	IgH-fw4	0.65
ERR346600.4265	IgH-fw2	0.0
ERR346600.4266	IgH-fw9	0.0
ERR346600.4268	IgH-fw12	0.0
ERR346600.4272	IgH-fw8	0.0
ERR346600.4267	IgH-fw5	0.0
ERR346600.4273	IgH-fw5	0.0
ERR346600.4269	IgH-fw3	0.0
ERR346600.4271	IgH-fw9	0.0
ERR346600.4277	IgH-fw2	0.0
ERR346600.4274	IgH-fw11	0.0
ERR346600.4280	IgH-fw11	0.0
ERR346600.4275	IgH-fw9	0.050000000000000044
ERR346600.4282	IgH-fw4	0.0
ERR346600.4276	IgH-fw6	0.0
ERR346600.4279	IgH-fw5	0.0
ERR346600.4278	IgH-fw9	0.0
ERR346600.4270	IgH-fw10	0.0
ERR346600.4285	IgH-fw2	0.0
ERR346600.4283	IgH-fw5	0.0
ERR346600.4281	IgH-fw2	0.0
ERR346600.4286	IgH-fw11	0.0
ERR346600.4290	IgH-fw4	0.0
ERR346600.4292	IgH-fw17	0.0
ERR346600.4289	IgH-fw4	0.0
ERR346600.4291	IgH-fw15	0.0
ERR346600.4296	IgH-fw15	0.0
ERR346600.4288	IgH-fw2	0.050000000000000044
ERR346600.4293	IgH-fw9	0.0
ERR346600.4295	IgH-fw9	0.0
ERR346600.4287	IgH-fw6	0.0
ERR346600.4297	IgH-fw1	0.0
ERR346600.4298	IgH-fw10	0.0
ERR346600.4304	IgH-fw4	0.0
ERR346600.4308	IgH-fw4	0.0
ERR346600.4284	IgH-fw6	0.0
ERR346600.4299	IgH-fw2	0.0
ERR346600.4306	IgH-fw1	0.0
ERR346600.4301	IgH-fw3	0.0
ERR346600.4302	IgH-fw4	0.0
ERR346600.4294	IgH-fw6	0.0
ERR346600.4310	IgH-fw1	0.0
ERR346600.4303	IgH-fw10	0.0
ERR346600.4300	IgH-fw2	0.0
ERR346600.4305	IgH-fw6	0.0
ERR346600.4313	IgH-fw9	0.5
ERR346600.4309	IgH-fw9	0.0
ERR346600.4311	IgH-fw3	0.0
ERR346600.4316	IgH-fw6	0.0
ERR346600.4318	IgH-fw5	0.0
ERR346600.4314	IgH-fw9	0.050000000000000044
ERR346600.4317	IgH-fw17	0.0
ERR346600.4312	IgH-fw7	0.0
ERR346600.4323	IgH-fw4	0.0
ERR346600.4322	IgH-fw5	0.0
ERR346600.4315	IgH-fw1	0.0
ERR346600.4307	IgH-fw2	0.0
ERR346600.4321	IgH-fw2	0.0
ERR346600.4320	IgH-fw9	0.0
ERR346600.4319	IgH-fw9	0.0
ERR346600.4327	IgH-fw5	0.0
ERR346600.4326	IgH-fw9	0.0
ERR346600.4331	IgH-fw3	0.0
ERR346600.4324	IgH-fw4	0.0
ERR346600.4325	IgH-fw2	0.0
ERR346600.4328	IgH-fw4	0.0
ERR346600.4332	IgH-fw3	0.0
ERR346600.4342	IgH-fw7	0.0
ERR346600.4335	IgH-fw4	0.0
ERR346600.4329	IgH-fw3	0.0
ERR346600.4337	IgH-fw6	0.0
ERR346600.4334	IgH-fw6	0.0
ERR346600.4340	IgH-fw5	0.0
ERR346600.4345	IgH-fw9	0.0
ERR346600.4336	IgH-fw11	0.0
ERR346600.4346	IgH-fw2	0.0
ERR346600.4344	IgH-fw5	0.0
ERR346600.4339	IgH-fw9	0.0
ERR346600.4338	IgH-fw6	0.0
ERR346600.4350	IgH-fw2	0.0
ERR346600.4330	IgH-fw6	0.0
ERR346600.4349	IgH-fw19	0.55
ERR346600.4348	IgH-fw9	0.0
ERR346600.4341	IgH-fw5	0.0
ERR346600.4347	IgH-fw4	0.0
ERR346600.4351	IgH-fw3	0.0
ERR346600.4352	IgH-fw5	0.0
ERR346600.4333	IgH-fw10	0.0
ERR346600.4353	IgH-fw4	0.0
ERR346600.4355	IgH-fw12	0.0
ERR346600.4356	IgH-fw6	0.0
ERR346600.4357	IgH-fw4	0.0
ERR346600.4354	IgH-fw4	0.0
ERR346600.4360	IgH-fw12	0.0
ERR346600.4358	IgH-fw4	0.0
ERR346600.4361	IgH-fw6	0.0
ERR346600.4359	IgH-fw6	0.0
ERR346600.4365	IgH-fw6	0.0
ERR346600.4363	IgH-fw10	0.0
ERR346600.4362	IgH-fw5	0.0
ERR346600.4366	IgH-fw5	0.0
ERR346600.4368	IgH-fw2	0.0
ERR346600.4369	IgH-fw4	0.0
ERR346600.4367	IgH-fw6	0.0
ERR346600.4371	IgH-fw10	0.0
ERR346600.4373	IgH-fw10	0.0
ERR346600.4370	IgH-fw5	0.0
ERR346600.4374	IgH-fw10	0.0
ERR346600.4372	IgH-fw2	0.050000000000000044
ERR346600.4376	IgH-fw5	0.0
ERR346600.4377	IgH-fw6	0.0
ERR346600.4375	IgH-fw9	0.0
ERR346600.4378	IgH-fw10	0.0
ERR346600.4381	IgH-fw2	0.0
ERR346600.4382	IgH-fw5	0.0
ERR346600.4379	IgH-fw9	0.0
ERR346600.4384	IgH-fw9	0.0
ERR346600.4383	IgH-fw10	0.0
ERR346600.4387	IgH-fw2	0.0
ERR346600.4380	IgH-fw7	0.0
ERR346600.4386	IgH-fw10	0.0
ERR346600.4388	IgH-fw5	0.0
ERR346600.4385	IgH-fw5	0.0
ERR346600.4391	IgH-fw1	0.0
ERR346600.4390	IgH-fw5	0.0
ERR346600.4393	IgH-fw5	0.0
ERR346600.4389	IgH-fw9	0.0
ERR346600.4392	IgH-fw2	0.0
ERR346600.4394	IgH-fw1	0.0
ERR346600.4396	IgH-fw10	0.0
ERR346600.4398	IgH-fw17	0.0
ERR346600.4395	IgH-fw3	0.0
ERR346600.4397	IgH-fw1	0.0
ERR346600.4399	IgH-fw10	0.0
ERR346600.4400	IgH-fw1	0.0
ERR346600.4403	IgH-fw2	0.0
ERR346600.4402	IgH-fw4	0.4
ERR346600.4401	IgH-fw5	0.0
ERR346600.4404	IgH-fw9	0.0
ERR346600.4405	IgH-fw6	0.0
ERR346600.4409	IgH-fw13	0.0
ERR346600.4407	IgH-fw12	0.0
ERR346600.4410	IgH-fw2	0.0
ERR346600.4408	IgH-fw11	0.0
ERR346600.4406	IgH-fw1	0.0
ERR346600.4411	IgH-fw10	0.0
ERR346600.4412	IgH-fw6	0.0
ERR346600.4415	IgH-fw6	0.0
ERR346600.4416	IgH-fw9	0.0
ERR346600.4417	IgH-fw9	0.0
ERR346600.4420	IgH-fw5	0.0
ERR346600.4418	IgH-fw10	0.0
ERR346600.4419	IgH-fw9	0.0
ERR346600.4414	IgH-fw10	0.0
ERR346600.4422	IgH-fw2	0.0
ERR346600.4413	IgH-fw1	0.0
ERR346600.4421	IgH-fw1	0.0
ERR346600.4423	IgH-fw2	0.0
ERR346600.4424	IgH-fw6	0.0
ERR346600.4427	IgH-fw11	0.0
ERR346600.4431	IgH-fw2	0.0
ERR346600.4425	IgH-fw4	0.0
ERR346600.4433	IgH-fw7	0.0
ERR346600.4429	IgH-fw6	0.0
ERR346600.4430	IgH-fw1	0.0
ERR346600.4436	IgH-fw5	0.0
ERR346600.4428	IgH-fw2	0.0
ERR346600.4432	IgH-fw2	0.0
ERR346600.4438	IgH-fw3	0.0
ERR346600.4435	IgH-fw3	0.0
ERR346600.4440	IgH-fw2	0.0
ERR346600.4444	IgH-fw5	0.0
ERR346600.4426	IgH-fw5	0.0
ERR346600.4439	IgH-fw3	0.0
ERR346600.4434	IgH-fw5	0.0
ERR346600.4442	IgH-fw6	0.0
ERR346600.4443	IgH-fw3	0.0
ERR346600.4447	IgH-fw5	0.4
ERR346600.4448	IgH-fw9	0.0
ERR346600.4441	IgH-fw10	0.0
ERR346600.4446	IgH-fw3	0.0
ERR346600.4445	IgH-fw10	0.0
